NUM_POSTE;AN;MOIS;JOUR;TM;PAR
21106002;2015;9;13;17.2;4.86
21106002;2015;9;14;15.4;5.17
21106002;2015;9;15;13.5;2.76
21106002;2015;9;16;19;4.83
21106002;2015;9;17;14.6;2.25
21106002;2015;9;18;14.6;5.6
21106002;2015;9;19;14.9;5.58
21106002;2015;9;20;13.1;5.63
21106002;2015;9;21;13.6;7.13
21106002;2015;9;22;13.2;2.93
21106002;2015;9;23;12.2;4.29
21106002;2015;9;24;12.9;6.37
21106002;2015;9;25;14.1;4.83
21106002;2015;9;26;14.5;5.79
21106002;2015;9;27;14.5;6.36
21106002;2015;9;28;12.9;6.62
21106002;2015;9;29;12.7;6.4
21106002;2015;9;30;12.3;6.3
21106002;2015;10;1;10.5;4.39
21106002;2015;10;2;12.4;5.5
21106002;2015;10;3;13.4;3.76
21106002;2015;10;4;13;5.7
21106002;2015;10;5;15.3;3.46
21106002;2015;10;6;16.2;3.02
21106002;2015;10;7;13.9;2.67
21106002;2015;10;8;12.1;3
21106002;2015;10;9;11.7;5.16
21106002;2015;10;10;11.7;2.69
21106002;2015;10;11;11.5;4.18
21106002;2015;10;12;10.3;2.92
21106002;2015;10;13;8.7;2.94
21106002;2015;10;14;4.3;0.91
21106002;2015;10;15;4;1.26
21106002;2015;10;16;6.1;1.93
21106002;2015;10;17;7.3;2.73
21106002;2015;10;18;8.2;3.35
21106002;2015;10;19;7.8;4.76
21106002;2015;10;20;8.3;4.3
21106002;2015;10;21;9.7;2.28
21106002;2015;10;22;9;1.73
21106002;2015;10;23;11.7;2.96
21106002;2015;10;24;10.2;3.08
21106002;2015;10;25;12.8;3.02
21106002;2015;10;26;10;2.54
21106002;2015;10;27;11.5;2.57
21106002;2015;10;28;11.6;0.57
21106002;2015;10;29;8.7;1.31
21106002;2015;10;30;8.1;1.36
21106002;2015;10;31;8.7;2.87
21106002;2015;11;1;7.1;2.38
21106002;2015;11;2;7.6;1.85
21106002;2015;11;3;6.6;1.11
21106002;2015;11;4;10;2.49
21106002;2015;11;5;9.1;1.69
21106002;2015;11;6;14.1;2.35
21106002;2015;11;7;14.8;3.22
21106002;2015;11;8;12.8;3.15
21106002;2015;11;9;13;2.17
21106002;2015;11;10;7.7;2.58
21106002;2015;11;11;4.9;1.41
21106002;2015;11;12;5.1;1.89
21106002;2015;11;13;8.5;0.92
21106002;2015;11;14;9;2.46
21106002;2015;11;15;9.8;2.73
21106002;2015;11;16;7.8;2.77
21106002;2015;11;17;12.4;0.66
21106002;2015;11;18;13.5;2.51
21106002;2015;11;19;12.9;1.29
21106002;2015;11;20;12.8;0.67
21106002;2015;11;21;4.9;1.52
21106002;2015;11;22;3;1.57
21106002;2015;11;23;2.2;1.58
21106002;2015;11;24;-0.7;1.41
21106002;2015;11;25;4.3;1.34
21106002;2015;11;26;4.2;1.56
21106002;2015;11;27;0.1;1.43
21106002;2015;11;28;3.2;1.72
21106002;2015;11;29;6.5;0.73
21106002;2015;11;30;10.2;1.47
21106002;2015;12;1;9.3;1.02
21106002;2015;12;2;4.1;2.33
21106002;2015;12;3;2;0.75
21106002;2015;12;4;6.6;0.56
21106002;2015;12;5;6.5;1.6
21106002;2015;12;6;7.7;2.13
21106002;2015;12;7;8.2;2.11
21106002;2015;12;8;5.5;1.82
21106002;2015;12;9;6.4;2.04
21106002;2015;12;10;0.7;0.67
21106002;2015;12;11;4.2;0.98
21106002;2015;12;12;7.4;2.04
21106002;2015;12;13;2.1;0.89
21106002;2015;12;14;1.7;0.91
21106002;2015;12;15;4.2;0.91
21106002;2015;12;16;10;0.95
21106002;2015;12;17;8.6;1.73
21106002;2015;12;18;9.3;0.93
21106002;2015;12;19;6.2;0.53
21106002;2015;12;20;9.4;1.66
21106002;2015;12;21;9.4;1.83
21106002;2015;12;22;8.3;1.39
21106002;2015;12;23;7.2;0.55
21106002;2015;12;24;9;1.52
21106002;2015;12;25;7.6;1.94
21106002;2015;12;26;5.3;0.66
21106002;2015;12;27;2.9;1.19
21106002;2015;12;28;5.2;2.12
21106002;2015;12;29;4.1;0.92
21106002;2015;12;30;2.7;0.55
21106002;2015;12;31;6.9;0.86
21106002;2016;1;1;5.3;1.19
21106002;2016;1;2;6.3;0.84
21106002;2016;1;3;5.7;1.11
21106002;2016;1;4;6.8;1.61
21106002;2016;1;5;6.3;1.03
21106002;2016;1;6;5.4;0.83
21106002;2016;1;7;5.3;0.02
21106002;2016;1;8;5.5;0.81
21106002;2016;1;9;7.3;1.21
21106002;2016;1;10;7.3;0.57
21106002;2016;1;11;6.9;1.48
21106002;2016;1;12;6.3;1.51
21106002;2016;1;13;4.1;1.63
21106002;2016;1;14;1.4;1.52
21106002;2016;1;15;2.1;1.12
21106002;2016;1;16;1.7;1.25
21106002;2016;1;17;-0.4;1.56
21106002;2016;1;18;-3.2;1.01
21106002;2016;1;19;0.4;0.61
21106002;2016;1;20;1.3;0.57
21106002;2016;1;21;-0.9;2.41
21106002;2016;1;22;0.4;0.97
21106002;2016;1;23;5.3;2.26
21106002;2016;1;24;1.2;1.45
21106002;2016;1;25;3.5;2.67
21106002;2016;1;26;4.6;1.72
21106002;2016;1;27;6.2;0.89
21106002;2016;1;28;8.2;1.07
21106002;2016;1;29;6.2;2.26
21106002;2016;1;30;6.4;1.2
21106002;2016;1;31;9.7;0.83
21106002;2016;2;1;11;0.94
21106002;2016;2;2;10;1.12
21106002;2016;2;3;5.4;1.97
21106002;2016;2;4;4.9;0.93
21106002;2016;2;5;6.6;2.03
21106002;2016;2;6;8.9;3.12
21106002;2016;2;7;8;1.19
21106002;2016;2;8;8.3;1.22
21106002;2016;2;9;7.9;0.82
21106002;2016;2;10;3.9;2.53
21106002;2016;2;11;2.3;2.32
21106002;2016;2;12;3.4;0.8
21106002;2016;2;13;7.3;1.76
21106002;2016;2;14;5.7;1.23
21106002;2016;2;15;2.7;1.02
21106002;2016;2;16;2.2;2.4
21106002;2016;2;17;1.5;0.63
21106002;2016;2;18;0.9;1.89
21106002;2016;2;19;4.1;3.24
21106002;2016;2;20;5.8;1.01
21106002;2016;2;21;10.2;2.58
21106002;2016;2;22;8.3;3.1
21106002;2016;2;23;6;1.42
21106002;2016;2;24;1.4;2.49
21106002;2016;2;25;3.1;3.31
21106002;2016;2;26;2.7;4.11
21106002;2016;2;27;3.7;3.8
21106002;2016;2;28;3.7;3.07
21106002;2016;2;29;3.9;1.27
21106002;2016;3;1;3.2;3.71
21106002;2016;3;2;5.1;2.41
21106002;2016;3;3;3.4;3.15
21106002;2016;3;4;4.6;1.52
21106002;2016;3;5;4.4;3.07
21106002;2016;3;6;2.4;2.8
21106002;2016;3;7;1.3;1.63
21106002;2016;3;8;2.3;2.67
21106002;2016;3;9;1.2;2.63
21106002;2016;3;10;4.8;4.66
21106002;2016;3;11;5.1;5.64
21106002;2016;3;12;5.4;4.87
21106002;2016;3;13;5.1;2.47
21106002;2016;3;14;5.7;6
21106002;2016;3;15;4.9;5.39
21106002;2016;3;16;3.5;1.79
21106002;2016;3;17;5.4;6.36
21106002;2016;3;18;6.6;6.38
21106002;2016;3;19;7.2;6.36
21106002;2016;3;20;5.9;5.73
21106002;2016;3;21;6.1;5.95
21106002;2016;3;22;6.9;6.64
21106002;2016;3;23;5.5;0.84
21106002;2016;3;24;6.9;6.35
21106002;2016;3;25;7.2;2.38
21106002;2016;3;26;10.1;5.71
21106002;2016;3;27;8.5;4
21106002;2016;3;28;10;4.09
21106002;2016;3;29;10.4;4.19
21106002;2016;3;30;12;3.89
21106002;2016;3;31;10.6;3.28
21106002;2016;4;1;6.4;1.82
21106002;2016;4;2;8.2;1.64
21106002;2016;4;3;11.1;1.66
21106002;2016;4;4;10.8;3.5
21106002;2016;4;5;10.6;1.7
21106002;2016;4;6;10.6;6.4
21106002;2016;4;7;8.2;4.59
21106002;2016;4;8;6.6;5.3
21106002;2016;4;9;8.5;6.7
21106002;2016;4;10;12.1;7.76
21106002;2016;4;11;12.2;4.12
21106002;2016;4;12;11.1;5.89
21106002;2016;4;13;11.2;5.11
21106002;2016;4;14;12.2;6.18
21106002;2016;4;15;12.1;4.12
21106002;2016;4;16;12.4;4.48
21106002;2016;4;17;7.7;1.81
21106002;2016;4;18;6.8;5.98
21106002;2016;4;19;9.1;9.06
21106002;2016;4;20;12.3;8.51
21106002;2016;4;21;14.6;5.88
21106002;2016;4;22;14.3;5.71
21106002;2016;4;23;9.6;2.32
21106002;2016;4;24;5.9;7.05
21106002;2016;4;25;5.2;3.1
21106002;2016;4;26;6.5;3.79
21106002;2016;4;27;5.2;6.67
21106002;2016;4;28;6.7;5.32
21106002;2016;4;29;8.1;8.78
21106002;2016;4;30;7.4;2.95
21106002;2016;5;1;7;1.78
21106002;2016;5;2;11.8;9.2
21106002;2016;5;3;9.5;5.45
21106002;2016;5;4;10.4;10.07
21106002;2016;5;5;12;10.18
21106002;2016;5;6;14.2;10.1
21106002;2016;5;7;15.1;8.84
21106002;2016;5;8;17.1;8.92
21106002;2016;5;9;15.1;2.46
21106002;2016;5;10;16.2;6.2
21106002;2016;5;11;14.2;2.9
21106002;2016;5;12;13.3;2.44
21106002;2016;5;13;15;5.37
21106002;2016;5;14;10.7;2.57
21106002;2016;5;15;8;7.38
21106002;2016;5;16;10.1;3.78
21106002;2016;5;17;12.6;6.81
21106002;2016;5;18;12.8;7.88
21106002;2016;5;19;11.1;5.53
21106002;2016;5;20;12.6;5.96
21106002;2016;5;21;16.6;10.26
21106002;2016;5;22;13.7;2.77
21106002;2016;5;23;10.7;3.68
21106002;2016;5;24;11.5;4.68
21106002;2016;5;25;13.3;8.44
21106002;2016;5;26;17.1;10.54
21106002;2016;5;27;18.8;9.86
21106002;2016;5;28;18.7;7.7
21106002;2016;5;29;16;5.27
21106002;2016;5;30;13.8;2.44
21106002;2016;5;31;13.1;3.57
21106002;2016;6;1;14.8;5.98
21106002;2016;6;2;13.8;2.26
21106002;2016;6;3;14.3;2.66
21106002;2016;6;4;15.4;5.4
21106002;2016;6;5;17.8;7.34
21106002;2016;6;6;19.9;11.47
21106002;2016;6;7;19.1;7.24
21106002;2016;6;8;17.8;6.76
21106002;2016;6;9;18.6;10.74
21106002;2016;6;10;18.9;9.14
21106002;2016;6;11;16.6;5.64
21106002;2016;6;12;16;3.57
21106002;2016;6;13;15.9;3.97
21106002;2016;6;14;14.8;4.82
21106002;2016;6;15;15.1;8.27
21106002;2016;6;16;15.7;7.93
21106002;2016;6;17;15.7;9.12
21106002;2016;6;18;15.4;6.35
21106002;2016;6;19;15.1;7.26
21106002;2016;6;20;15.8;8.02
21106002;2016;6;21;18.4;4.56
21106002;2016;6;22;23.4;11.98
21106002;2016;6;23;25.4;11.96
21106002;2016;6;24;23.9;8.91
21106002;2016;6;25;19.2;8.38
21106002;2016;6;26;17.6;8
21106002;2016;6;27;17.7;7.74
21106002;2016;6;28;18.9;7.17
21106002;2016;6;29;21;10.83
21106002;2016;6;30;21;10.39
21106002;2016;7;1;21.7;9.64
21106002;2016;7;2;17.4;5.26
21106002;2016;7;3;17;10.41
21106002;2016;7;4;18.9;6.62
21106002;2016;7;5;20.5;10.81
21106002;2016;7;6;19.7;10.24
21106002;2016;7;7;20.2;11.26
21106002;2016;7;8;23;10.75
21106002;2016;7;9;23.5;11.1
21106002;2016;7;10;24.8;11.3
21106002;2016;7;11;21.3;4.17
21106002;2016;7;12;19.3;6.63
21106002;2016;7;13;15.9;7.13
21106002;2016;7;14;13.7;6.19
21106002;2016;7;15;15.7;9.1
21106002;2016;7;16;18.8;11.44
21106002;2016;7;17;22.8;11.4
21106002;2016;7;18;25;11.25
21106002;2016;7;19;25.6;11.29
21106002;2016;7;20;24.9;9.07
21106002;2016;7;21;24.2;7.38
21106002;2016;7;22;19.8;2.22
21106002;2016;7;23;20.9;7.24
21106002;2016;7;24;22;7.69
21106002;2016;7;25;22.6;9.17
21106002;2016;7;26;22.4;9.36
21106002;2016;7;27;21;8.9
21106002;2016;7;28;20.2;5.57
21106002;2016;7;29;21.6;9.45
21106002;2016;7;30;23.1;9.03
21106002;2016;7;31;20.1;3.46
21106002;2016;8;1;19.4;6.71
21106002;2016;8;2;20.4;5.07
21106002;2016;8;3;21.8;10.57
21106002;2016;8;4;17.5;2.85
21106002;2016;8;5;17.5;8.99
21106002;2016;8;6;18.4;8.25
21106002;2016;8;7;20.3;10.38
21106002;2016;8;8;21.4;9.07
21106002;2016;8;9;17.8;6.45
21106002;2016;8;10;15.4;5.9
21106002;2016;8;11;16.1;9.34
21106002;2016;8;12;20.4;9.84
21106002;2016;8;13;21.6;9.79
21106002;2016;8;14;23.7;9.73
21106002;2016;8;15;23.8;8.16
21106002;2016;8;16;23.7;9.51
21106002;2016;8;17;23.3;8.79
21106002;2016;8;18;19;3.45
21106002;2016;8;19;18.8;7.67
21106002;2016;8;20;16.5;2.7
21106002;2016;8;21;17;7.55
21106002;2016;8;22;18.5;9.35
21106002;2016;8;23;22.5;9.23
21106002;2016;8;24;23.8;8.99
21106002;2016;8;25;24.7;8.92
21106002;2016;8;26;25;8.79
21106002;2016;8;27;25.1;8.33
21106002;2016;8;28;23.9;6.47
21106002;2016;8;29;20.8;7.14
21106002;2016;8;30;21;8.23
21106002;2016;8;31;22.4;7.33
21106002;2016;9;1;22.4;8.03
21106002;2016;9;2;21.5;7.71
21106002;2016;9;3;21.6;7.23
21106002;2016;9;4;18.7;2.45
21106002;2016;9;5;17.6;2.86
21106002;2016;9;6;19.7;8.26
21106002;2016;9;7;19.7;7.98
21106002;2016;9;8;22.3;7.59
21106002;2016;9;9;21.4;7.07
21106002;2016;9;10;21;7.22
21106002;2016;9;11;21.7;5.98
21106002;2016;9;12;22.5;5.68
21106002;2016;9;13;22.7;6.6
21106002;2016;9;14;23.1;6.24
21106002;2016;9;15;17.5;3.24
21106002;2016;9;16;15.5;3.88
21106002;2016;9;17;14.2;1.28
21106002;2016;9;18;15.1;1.45
21106002;2016;9;19;15.7;3.11
21106002;2016;9;20;14.5;3.38
21106002;2016;9;21;15;6.59
21106002;2016;9;22;13.9;6.13
21106002;2016;9;23;14.5;6.27
21106002;2016;9;24;14.9;6.37
21106002;2016;9;25;17.2;5.88
21106002;2016;9;26;16.2;4.02
21106002;2016;9;27;15.8;5.86
21106002;2016;9;28;15.4;5.97
21106002;2016;9;29;16.8;5.96
21106002;2016;9;30;17.9;3.95
21106002;2016;10;1;15.4;1.94
21106002;2016;10;2;13.1;5.48
21106002;2016;10;3;11.1;5.61
21106002;2016;10;4;12.2;5.79
21106002;2016;10;5;11.5;5.63
21106002;2016;10;6;9.3;5.29
21106002;2016;10;7;9.7;4.53
21106002;2016;10;8;10.8;4.2
21106002;2016;10;9;7.7;2.95
21106002;2016;10;10;7.3;4.48
21106002;2016;10;11;7.9;4.65
21106002;2016;10;12;7.4;4.8
21106002;2016;10;13;8.1;1.54
21106002;2016;10;14;10.8;1.39
21106002;2016;10;15;11.6;4.4
21106002;2016;10;16;10.1;3.13
21106002;2016;10;17;11.4;1.07
21106002;2016;10;18;11.8;3.83
21106002;2016;10;19;10.4;2.49
21106002;2016;10;20;9.1;2.6
21106002;2016;10;21;9.2;2.54
21106002;2016;10;22;6.4;4.35
21106002;2016;10;23;8.7;2.35
21106002;2016;10;24;14.2;1.91
21106002;2016;10;25;13.6;1.05
21106002;2016;10;26;11.6;1.8
21106002;2016;10;27;9.8;3.94
21106002;2016;10;28;6.9;2.44
21106002;2016;10;29;9.5;2.61
21106002;2016;10;30;10.9;3.78
21106002;2016;10;31;8.5;3.58
21106002;2016;11;1;9.3;2.21
21106002;2016;11;2;8.4;1.6
21106002;2016;11;3;5.4;3.49
21106002;2016;11;4;5.2;2.44
21106002;2016;11;5;9.8;0.59
21106002;2016;11;6;5.5;1.43
21106002;2016;11;7;4;2.65
21106002;2016;11;8;3.7;1.4
21106002;2016;11;9;4.8;0.68
21106002;2016;11;10;8.1;1.26
21106002;2016;11;11;5.7;1.5
21106002;2016;11;12;2.3;2.77
21106002;2016;11;13;4.7;0.9
21106002;2016;11;14;3.7;1.31
21106002;2016;11;15;4.3;1.59
21106002;2016;11;16;8.2;0.59
21106002;2016;11;17;10.4;0.98
21106002;2016;11;18;9.8;0.98
21106002;2016;11;19;6.7;2.4
21106002;2016;11;20;12;2.12
21106002;2016;11;21;12.9;0.59
21106002;2016;11;22;9.2;0.47
21106002;2016;11;23;9.5;0.84
21106002;2016;11;24;8;0.78
21106002;2016;11;25;7.7;0.87
21106002;2016;11;26;7.7;1.58
21106002;2016;11;27;6.6;1.65
21106002;2016;11;28;3.7;2.33
21106002;2016;11;29;0.4;2.23
21106002;2016;11;30;-1;2.22
21106002;2016;12;1;-0.2;2.2
21106002;2016;12;2;2.1;1.94
21106002;2016;12;3;0.4;0.68
21106002;2016;12;4;-0.5;2.08
21106002;2016;12;5;-0.7;2.03
21106002;2016;12;6;0.7;2.02
21106002;2016;12;7;-2.6;0.83
21106002;2016;12;8;-1.5;1.03
21106002;2016;12;9;-2.2;1.12
21106002;2016;12;10;-3.5;0.87
21106002;2016;12;11;-1.4;0.64
21106002;2016;12;12;2.3;0.94
21106002;2016;12;13;1.8;0.52
21106002;2016;12;14;-0.3;0.89
21106002;2016;12;15;-0.4;1.42
21106002;2016;12;16;1.6;0.79
21106002;2016;12;17;0.8;1.94
21106002;2016;12;18;-0.2;0.6
21106002;2016;12;19;2.3;0.36
21106002;2016;12;20;1.9;1.04
21106002;2016;12;21;0.5;0.68
21106002;2016;12;22;2.7;0.52
21106002;2016;12;23;5.4;0.94
21106002;2016;12;24;6.8;0.83
21106002;2016;12;25;6.7;1.13
21106002;2016;12;26;7.3;0.83
21106002;2016;12;27;2.5;2.1
21106002;2016;12;28;2.3;1.95
21106002;2016;12;29;0.3;2
21106002;2016;12;30;-1.9;0.56
21106002;2016;12;31;-1.9;0.52
21106002;2017;1;1;-1.5;0.58
21106002;2017;1;2;-0.8;0.51
21106002;2017;1;3;-1.3;0.61
21106002;2017;1;4;-0.2;0.7
21106002;2017;1;5;1;1.16
21106002;2017;1;6;-4.2;2.07
21106002;2017;1;7;-4;1.76
21106002;2017;1;8;-0.6;0.78
21106002;2017;1;9;0.2;0.78
21106002;2017;1;10;1.9;1.24
21106002;2017;1;11;3;0.57
21106002;2017;1;12;5.8;0.87
21106002;2017;1;13;2.6;1.56
21106002;2017;1;14;1.7;1.99
21106002;2017;1;15;-0.4;0.77
21106002;2017;1;16;-0.5;2.39
21106002;2017;1;17;-2.9;2.64
21106002;2017;1;18;-3.1;2.6
21106002;2017;1;19;-4.2;2.55
21106002;2017;1;20;-5.1;2.53
21106002;2017;1;21;-4.1;2.64
21106002;2017;1;22;-2;2.64
21106002;2017;1;23;-3;2.61
21106002;2017;1;24;-4.5;1.16
21106002;2017;1;25;-4.7;0.58
21106002;2017;1;26;-5.1;2.74
21106002;2017;1;27;-1.3;1.36
21106002;2017;1;28;3.8;1.92
21106002;2017;1;29;2.9;2.09
21106002;2017;1;30;4.4;0.61
21106002;2017;1;31;7.2;0.71
21106002;2017;2;1;8.7;2.04
21106002;2017;2;2;9.1;2.65
21106002;2017;2;3;7.9;2.36
21106002;2017;2;4;5.9;1.33
21106002;2017;2;5;4.8;0.96
21106002;2017;2;6;5.5;1.1
21106002;2017;2;7;4.8;1.2
21106002;2017;2;8;5.6;1.84
21106002;2017;2;9;3.3;2.06
21106002;2017;2;10;2.7;2.42
21106002;2017;2;11;2.1;0.84
21106002;2017;2;12;5.5;2.94
21106002;2017;2;13;4.3;3.84
21106002;2017;2;14;3.9;2.07
21106002;2017;2;15;5;3.45
21106002;2017;2;16;6.6;3.53
21106002;2017;2;17;7.4;2.34
21106002;2017;2;18;5;4.52
21106002;2017;2;19;3.5;4.26
21106002;2017;2;20;6.8;2.26
21106002;2017;2;21;10.3;1.06
21106002;2017;2;22;8.5;1.07
21106002;2017;2;23;8.4;3.47
21106002;2017;2;24;5.1;2.8
21106002;2017;2;25;2.8;5.06
21106002;2017;2;26;6.3;4.29
21106002;2017;2;27;7.9;4.45
21106002;2017;2;28;5.5;2.07
21106002;2017;3;1;6.4;1.49
21106002;2017;3;2;7.7;4.89
21106002;2017;3;3;8.8;3.34
21106002;2017;3;4;7.9;1.4
21106002;2017;3;5;6.1;2.46
21106002;2017;3;6;6.3;1.44
21106002;2017;3;7;4.9;2.45
21106002;2017;3;8;4.9;1.77
21106002;2017;3;9;11.6;2.63
21106002;2017;3;10;9.5;5.78
21106002;2017;3;11;8;6.07
21106002;2017;3;12;9.5;5.43
21106002;2017;3;13;11.4;6.01
21106002;2017;3;14;9.7;6.1
21106002;2017;3;15;9.4;6.43
21106002;2017;3;16;10.8;6.52
21106002;2017;3;17;9.9;6.36
21106002;2017;3;18;9.8;1.72
21106002;2017;3;19;11.9;3.9
21106002;2017;3;20;11.7;3.46
21106002;2017;3;21;8.5;1.97
21106002;2017;3;22;6.8;4.42
21106002;2017;3;23;9.5;3.71
21106002;2017;3;24;9.4;3.13
21106002;2017;3;25;11;7.19
21106002;2017;3;26;10.4;7.55
21106002;2017;3;27;10.9;7.82
21106002;2017;3;28;11.7;7.44
21106002;2017;3;29;11.7;7.84
21106002;2017;3;30;13.1;8.02
21106002;2017;3;31;13.4;6.38
21106002;2017;4;1;9.9;3.49
21106002;2017;4;2;11.2;4.76
21106002;2017;4;3;13.4;7.69
21106002;2017;4;4;12.6;5.85
21106002;2017;4;5;11.9;7.74
21106002;2017;4;6;9.2;8.02
21106002;2017;4;7;11.1;8.93
21106002;2017;4;8;13;8.94
21106002;2017;4;9;13.9;9.02
21106002;2017;4;10;13.4;8.12
21106002;2017;4;11;9.8;8.4
21106002;2017;4;12;11.2;9.32
21106002;2017;4;13;11;9
21106002;2017;4;14;11.7;7.25
21106002;2017;4;15;11.1;3.97
21106002;2017;4;16;10.4;5.38
21106002;2017;4;17;9.3;3.6
21106002;2017;4;18;6.1;9.73
21106002;2017;4;19;4.7;7.95
21106002;2017;4;20;5.2;10.24
21106002;2017;4;21;8;10.26
21106002;2017;4;22;10.6;7.34
21106002;2017;4;23;9.4;10.45
21106002;2017;4;24;11.8;10.22
21106002;2017;4;25;7.9;3.6
21106002;2017;4;26;4.2;1.91
21106002;2017;4;27;5.3;7.89
21106002;2017;4;28;6.6;6.95
21106002;2017;4;29;8.8;10.7
21106002;2017;4;30;10.9;9.44
21106002;2017;5;1;8.6;7.73
21106002;2017;5;2;7.6;3.8
21106002;2017;5;3;9.2;4.41
21106002;2017;5;4;9.4;6.1
21106002;2017;5;5;11.8;10.4
21106002;2017;5;6;11.7;2.3
21106002;2017;5;7;10.9;1.31
21106002;2017;5;8;9.1;3.02
21106002;2017;5;9;10.6;10.35
